"","Price"
"2019-11-20",8290
"2019-11-21",10750
"2019-11-22",11750
"2019-11-25",11350
"2019-11-26",11050
"2019-11-27",12950
"2019-11-28",13200
"2019-11-29",12400
"2019-12-02",11400
"2019-12-03",10950
"2019-12-04",11100
"2019-12-05",10200
"2019-12-06",9880
"2019-12-09",9440
"2019-12-10",9730
"2019-12-11",9360
"2019-12-12",9290
"2019-12-13",9910
"2019-12-16",10900
"2019-12-17",11050
"2019-12-18",11600
"2019-12-19",11400
"2019-12-20",10650
"2019-12-23",10250
"2019-12-24",10500
"2019-12-26",11100
"2019-12-27",11100
"2019-12-30",11200
"2020-01-02",11000
"2020-01-03",11450
"2020-01-06",10950
"2020-01-07",10800
"2020-01-08",10100
"2020-01-09",10400
"2020-01-10",10700
"2020-01-13",10750
"2020-01-14",10400
"2020-01-15",10100
"2020-01-16",10200
"2020-01-17",9990
"2020-01-20",9950
"2020-01-21",9630
"2020-01-22",9620
"2020-01-23",9500
"2020-01-28",9450
"2020-01-29",9440
"2020-01-30",9430
"2020-01-31",9060
"2020-02-03",8840
"2020-02-04",8870
"2020-02-05",8780
"2020-02-06",8840
"2020-02-07",8900
"2020-02-10",9120
"2020-02-11",9140
"2020-02-12",9250
"2020-02-13",9240
"2020-02-14",9130
"2020-02-17",9000
"2020-02-18",8800
"2020-02-19",8790
"2020-02-20",8560
"2020-02-21",8240
"2020-02-24",7700
"2020-02-25",7710
"2020-02-26",7430
"2020-02-27",7300
"2020-02-28",6680
"2020-03-02",6630
"2020-03-03",6800
"2020-03-04",7170
"2020-03-05",7300
"2020-03-06",7240
"2020-03-09",6830
"2020-03-10",6740
"2020-03-11",6350
"2020-03-12",5430
"2020-03-13",4605
"2020-03-16",4500
"2020-03-17",4670
"2020-03-18",4670
"2020-03-19",4420
"2020-03-20",4680
"2020-03-23",4480
"2020-03-24",4600
"2020-03-25",4980
"2020-03-26",5170
"2020-03-27",5390
"2020-03-30",5560
"2020-03-31",5430
"2020-04-01",5190
"2020-04-02",5310
"2020-04-03",5280
"2020-04-06",5260
"2020-04-07",5400
"2020-04-08",5420
"2020-04-09",5450
"2020-04-10",5370
"2020-04-13",5090
"2020-04-14",5200
"2020-04-16",5180
"2020-04-17",6030
"2020-04-20",6120
"2020-04-21",6140
"2020-04-22",6460
"2020-04-23",6790
"2020-04-24",6450
"2020-04-27",6700
"2020-04-28",6650
"2020-04-29",7300
"2020-05-04",7190
"2020-05-06",7330
"2020-05-07",7320
"2020-05-08",7300
"2020-05-11",7200
"2020-05-12",7210
"2020-05-13",7200
"2020-05-14",6950
"2020-05-15",6800
"2020-05-18",6730
"2020-05-19",6840
"2020-05-20",6890
"2020-05-21",7080
"2020-05-22",7080
"2020-05-25",7060
"2020-05-26",7180
"2020-05-27",7080
"2020-05-28",6960
"2020-05-29",7070
"2020-06-01",7120
"2020-06-02",7200
"2020-06-03",7330
"2020-06-04",7140
"2020-06-05",7030
"2020-06-08",7110
"2020-06-09",7100
"2020-06-10",6990
"2020-06-11",6920
"2020-06-12",6600
"2020-06-15",5900
"2020-06-16",6020
"2020-06-17",5990
"2020-06-18",5960
"2020-06-19",6210
"2020-06-22",6240
"2020-06-23",6610
"2020-06-24",7330
"2020-06-25",6840
"2020-06-26",6800
"2020-06-29",6530
"2020-06-30",6750
"2020-07-01",6820
"2020-07-02",6860
"2020-07-03",7360
"2020-07-06",7260
"2020-07-07",7430
"2020-07-08",7460
"2020-07-09",7600
"2020-07-10",7440
"2020-07-13",7670
"2020-07-14",7600
"2020-07-15",7550
"2020-07-16",7440
"2020-07-17",7580
"2020-07-20",7650
"2020-07-21",7680
"2020-07-22",7660
"2020-07-23",7510
"2020-07-24",7470
"2020-07-27",7540
"2020-07-28",7540
"2020-07-29",7530
"2020-07-30",7600
"2020-07-31",7560
"2020-08-03",7480
"2020-08-04",7930
"2020-08-05",7950
"2020-08-06",7700
"2020-08-07",7810
"2020-08-10",8070
"2020-08-11",8030
"2020-08-12",8090
"2020-08-13",8300
"2020-08-14",8140
"2020-08-18",7640
"2020-08-19",7640
"2020-08-20",7570
"2020-08-21",7870
"2020-08-24",7900
"2020-08-25",8000
"2020-08-26",7920
"2020-08-27",7940
"2020-08-28",7850
"2020-08-31",7840
"2020-09-01",7860
"2020-09-02",7770
"2020-09-03",7590
"2020-09-04",7510
"2020-09-07",7420
"2020-09-08",7390
"2020-09-09",7550
"2020-09-10",7500
"2020-09-11",7450
"2020-09-14",7510
"2020-09-15",7550
"2020-09-16",7500
"2020-09-17",7380
"2020-09-18",7230
"2020-09-21",6960
"2020-09-22",6780
"2020-09-23",6650
"2020-09-24",6480
"2020-09-25",6630
"2020-09-28",6740
"2020-09-29",6900
"2020-10-05",7030
"2020-10-06",7030
"2020-10-07",6960
"2020-10-08",7050
"2020-10-12",7050
"2020-10-13",7060
"2020-10-14",6960
"2020-10-15",6900
"2020-10-16",6970
"2020-10-19",6810
"2020-10-20",6950
"2020-10-21",7110
"2020-10-22",7110
"2020-10-23",6890
"2020-10-26",6950
"2020-10-27",6960
"2020-10-28",6990
"2020-10-29",6920
"2020-10-30",6830
"2020-11-02",6630
"2020-11-03",6550
"2020-11-04",6570
"2020-11-05",6810
"2020-11-06",6860
"2020-11-09",6990
"2020-11-10",7050
"2020-11-11",7040
"2020-11-12",6900
"2020-11-13",6900
"2020-11-16",7070
"2020-11-17",7070
"2020-11-18",7050
"2020-11-19",7040
"2020-11-20",6990
"2020-11-23",7100
"2020-11-24",7010
"2020-11-25",7100
"2020-11-26",7800
"2020-11-27",7560
"2020-11-30",7630
"2020-12-01",7710
"2020-12-02",7630
"2020-12-03",7640
"2020-12-04",7610
"2020-12-07",7710
"2020-12-08",7550
"2020-12-09",7840
"2020-12-10",7840
"2020-12-11",7790
"2020-12-14",7680
"2020-12-15",7740
"2020-12-16",7800
"2020-12-17",7690
"2020-12-18",7760
"2020-12-21",7830
"2020-12-22",7680
"2020-12-23",7570
"2020-12-24",7640
"2020-12-28",7700
"2020-12-29",7620
"2020-12-30",7500
"2021-01-04",7500
"2021-01-05",7550
"2021-01-06",7800
"2021-01-07",7850
"2021-01-08",7850
"2021-01-11",7930
"2021-01-12",7900
"2021-01-13",7930
"2021-01-14",7970
"2021-01-15",7820
"2021-01-18",7750
"2021-01-19",8040
"2021-01-20",8020
"2021-01-21",8070
"2021-01-22",8070
"2021-01-25",8050
"2021-01-26",7970
"2021-01-27",7980
"2021-01-28",7800
"2021-01-29",7700
"2021-02-01",7720
"2021-02-02",7870
"2021-02-03",7880
"2021-02-04",7870
"2021-02-05",7970
"2021-02-08",8150
"2021-02-09",8020
"2021-02-10",8080
"2021-02-15",8000
"2021-02-16",7990
"2021-02-17",8200
"2021-02-18",8100
"2021-02-19",8090
"2021-02-22",8020
"2021-02-23",7980
"2021-02-24",7840
"2021-02-25",7980
"2021-02-26",7860
"2021-03-02",7980
"2021-03-03",8020
"2021-03-04",8000
"2021-03-05",7970
"2021-03-08",8000
"2021-03-09",7970
"2021-03-10",7980
"2021-03-11",8290
"2021-03-12",8220
"2021-03-15",8460
"2021-03-16",8480
"2021-03-17",8500
"2021-03-18",8530
"2021-03-19",8500
"2021-03-22",8530
"2021-03-23",8470
"2021-03-24",8440
"2021-03-25",8910
"2021-03-26",8800
"2021-03-29",9050
"2021-03-30",8870
"2021-03-31",9580
"2021-04-01",9470
"2021-04-02",9660
"2021-04-05",9870
"2021-04-06",9810
"2021-04-07",11000
"2021-04-08",10700
"2021-04-09",10700
"2021-04-12",10400
"2021-04-13",10300
"2021-04-14",10400
"2021-04-15",10400
"2021-04-16",10750
"2021-04-19",10900
"2021-04-20",10800
"2021-04-21",10400
"2021-04-22",13500
"2021-04-23",14150
"2021-04-26",13050
"2021-04-27",12750
"2021-04-28",12250
"2021-04-29",12100
"2021-04-30",11600
"2021-05-03",11550
"2021-05-04",11450
"2021-05-06",11800
"2021-05-07",11900
"2021-05-10",11900
"2021-05-11",12000
"2021-05-12",11950
"2021-05-13",11550
"2021-05-14",11650
"2021-05-17",11700
"2021-05-18",12350
"2021-05-20",12150
"2021-05-21",12600
"2021-05-24",12950
"2021-05-25",12900
"2021-05-26",13250
"2021-05-27",13000
"2021-05-28",12750
"2021-05-31",12800
"2021-06-01",12750
"2021-06-02",12450
"2021-06-03",12450
"2021-06-04",12500
"2021-06-07",12400
"2021-06-08",12150
"2021-06-09",12000
"2021-06-10",12100
"2021-06-11",12300
"2021-06-14",12150
"2021-06-15",12650
"2021-06-16",12350
"2021-06-17",12000
"2021-06-18",12200
"2021-06-21",12850
"2021-06-22",12650
"2021-06-23",12550
"2021-06-24",12650
"2021-06-25",13100
"2021-06-28",12700
"2021-06-29",12650
"2021-06-30",12750
"2021-07-01",12650
"2021-07-02",12600
"2021-07-05",16350
"2021-07-06",15250
"2021-07-07",17500
"2021-07-08",16800
"2021-07-09",15850
"2021-07-12",15100
"2021-07-13",15050
"2021-07-14",14550
"2021-07-15",14650
"2021-07-16",15350
"2021-07-19",15150
"2021-07-20",18350
"2021-07-21",17150
"2021-07-22",18350
"2021-07-23",18950
"2021-07-26",16600
"2021-07-27",15300
"2021-07-28",15150
"2021-07-29",15700
"2021-07-30",15500
"2021-08-02",14750
"2021-08-03",14200
"2021-08-04",14850
"2021-08-05",16750
"2021-08-06",16600
"2021-08-09",16250
"2021-08-10",14900
"2021-08-11",15000
"2021-08-12",14750
"2021-08-13",14550
"2021-08-17",13800
"2021-08-18",13800
