"","Price"
"2021-08-20",33500
"2021-08-23",32400
"2021-08-24",32500
"2021-08-25",31150
"2021-08-26",30150
"2021-08-27",28900
"2021-08-30",28900
"2021-08-31",28900
"2021-09-01",28250
"2021-09-02",27350
"2021-09-03",26300
"2021-09-06",26900
"2021-09-07",27100
"2021-09-08",25900
"2021-09-09",24550
"2021-09-10",23650
"2021-09-13",24400
"2021-09-14",24150
"2021-09-15",23450
"2021-09-16",23050
"2021-09-17",22400
"2021-09-23",20500
"2021-09-24",20700
"2021-09-27",19950
"2021-09-28",19500
"2021-09-29",18550
"2021-09-30",19050
"2021-10-01",19250
"2021-10-05",17900
"2021-10-06",16850
"2021-10-07",17000
"2021-10-08",17000
"2021-10-12",17000
"2021-10-13",17750
"2021-10-14",18000
"2021-10-15",18000
"2021-10-18",17850
"2021-10-19",18400
"2021-10-20",19350
"2021-10-21",19500
"2021-10-22",20250
"2021-10-25",20250
"2021-10-26",19750
"2021-10-27",19200
"2021-10-28",19200
"2021-10-29",18600
"2021-11-01",18000
"2021-11-02",18150
"2021-11-03",18050
"2021-11-04",18600
"2021-11-05",18050
"2021-11-08",17550
"2021-11-09",17500
"2021-11-10",17000
"2021-11-11",16850
"2021-11-12",17200
"2021-11-15",17900
"2021-11-16",18300
"2021-11-17",18000
"2021-11-18",18150
"2021-11-19",17750
"2021-11-22",17200
"2021-11-23",18150
"2021-11-24",19400
"2021-11-25",19500
"2021-11-26",19400
"2021-11-29",18600
"2021-11-30",18150
"2021-12-01",18100
"2021-12-02",18050
"2021-12-03",18300
"2021-12-06",18400
"2021-12-07",18300
"2021-12-08",18100
"2021-12-09",18250
"2021-12-10",18050
"2021-12-13",18050
"2021-12-14",17900
"2021-12-15",18150
"2021-12-16",18950
"2021-12-17",19050
"2021-12-20",18550
"2021-12-21",18250
"2021-12-22",18150
"2021-12-23",18200
"2021-12-24",18300
"2021-12-27",18200
"2021-12-28",18150
"2021-12-29",18600
"2021-12-30",18500
"2022-01-03",19200
"2022-01-04",19050
"2022-01-05",18950
"2022-01-06",19000
"2022-01-07",18800
"2022-01-10",18600
"2022-01-11",18250
"2022-01-12",18250
"2022-01-13",18300
"2022-01-14",17950
"2022-01-17",17800
"2022-01-18",17150
"2022-01-19",17100
"2022-01-20",17550
"2022-01-21",17200
"2022-01-24",16950
"2022-01-25",17200
"2022-01-26",16950
"2022-01-27",16250
"2022-01-28",16450
"2022-02-03",16550
"2022-02-04",16750
"2022-02-07",16450
"2022-02-08",16450
"2022-02-09",16850
"2022-02-10",16550
"2022-02-11",16100
"2022-02-14",15550
"2022-02-15",15150
"2022-02-16",15800
"2022-02-17",15800
"2022-02-18",16000
"2022-02-21",15500
"2022-02-22",15450
"2022-02-23",15950
"2022-02-24",15300
"2022-02-25",15500
"2022-02-28",15400
"2022-03-02",15900
"2022-03-03",16350
"2022-03-04",16300
"2022-03-07",15850
"2022-03-08",15500
"2022-03-10",15550
"2022-03-11",15750
"2022-03-14",15500
"2022-03-15",15450
"2022-03-16",15550
"2022-03-17",15950
"2022-03-18",16300
"2022-03-21",16200
"2022-03-22",16100
"2022-03-23",17250
"2022-03-24",17100
"2022-03-25",17050
"2022-03-28",16550
"2022-03-29",16500
"2022-03-30",16500
"2022-03-31",16950
"2022-04-01",17000
"2022-04-04",17150
"2022-04-05",16900
"2022-04-06",16800
"2022-04-07",16450
"2022-04-08",16200
"2022-04-11",17400
"2022-04-12",17250
"2022-04-13",17000
"2022-04-14",16800
"2022-04-15",16650
"2022-04-18",16450
"2022-04-19",16750
"2022-04-20",17200
"2022-04-21",17000
"2022-04-22",16800
"2022-04-25",16500
"2022-04-26",16600
"2022-04-27",16200
"2022-04-28",16300
"2022-04-29",16350
"2022-05-02",16250
"2022-05-03",16300
"2022-05-04",16100
"2022-05-06",15850
"2022-05-09",15400
"2022-05-10",15250
"2022-05-11",15250
"2022-05-12",14800
"2022-05-13",14950
"2022-05-16",14850
"2022-05-17",14850
"2022-05-18",14950
"2022-05-19",14750
"2022-05-20",14900
"2022-05-23",14950
"2022-05-24",14900
"2022-05-25",14900
"2022-05-26",14900
"2022-05-27",14950
"2022-05-30",15100
"2022-05-31",15150
"2022-06-02",15100
"2022-06-03",15100
"2022-06-07",14800
"2022-06-08",14700
"2022-06-09",14250
"2022-06-10",14250
"2022-06-13",13550
"2022-06-14",13050
"2022-06-15",12500
"2022-06-16",12150
"2022-06-17",11650
"2022-06-20",10900
"2022-06-21",11300
"2022-06-22",10750
"2022-06-23",10000
"2022-06-24",10350
"2022-06-27",10750
"2022-06-28",10650
"2022-06-29",10550
"2022-06-30",10200
"2022-07-01",9950
"2022-07-04",9720
"2022-07-05",10200
"2022-07-06",10050
"2022-07-07",10350
"2022-07-08",10400
"2022-07-11",10500
"2022-07-12",10200
"2022-07-13",10350
"2022-07-14",10350
"2022-07-15",10150
"2022-07-18",10500
"2022-07-19",10650
"2022-07-20",10650
"2022-07-21",10700
"2022-07-22",10600
"2022-07-25",10600
"2022-07-26",10700
"2022-07-27",10650
"2022-07-28",10850
"2022-07-29",11950
"2022-08-01",11750
"2022-08-02",12100
"2022-08-03",12000
"2022-08-04",12000
"2022-08-05",11750
"2022-08-08",11650
"2022-08-09",11800
"2022-08-10",11400
"2022-08-11",11600
"2022-08-12",11750
"2022-08-16",11750
"2022-08-17",11800
"2022-08-18",11650
"2022-08-19",11450
"2022-08-22",11000
"2022-08-23",10800
"2022-08-24",10900
"2022-08-25",11100
"2022-08-26",11050
"2022-08-29",10750
"2022-08-30",10750
"2022-08-31",10800
"2022-09-01",10700
"2022-09-02",10500
"2022-09-05",10350
"2022-09-06",10650
"2022-09-07",10350
"2022-09-08",10600
"2022-09-13",11050
"2022-09-14",11250
"2022-09-15",11100
"2022-09-16",10900
"2022-09-19",10400
"2022-09-20",10500
"2022-09-21",10400
"2022-09-22",10150
"2022-09-23",10350
"2022-09-26",9710
"2022-09-27",9580
"2022-09-28",9540
"2022-09-29",9540
"2022-09-30",9360
"2022-10-04",9510
"2022-10-05",9370
"2022-10-06",9520
"2022-10-07",9460
"2022-10-11",9030
"2022-10-12",9100
"2022-10-13",8920
"2022-10-14",9150
"2022-10-17",9150
"2022-10-18",9250
"2022-10-19",9100
"2022-10-20",9080
"2022-10-21",8930
"2022-10-24",8910
"2022-10-25",8930
"2022-10-26",8870
"2022-10-27",9000
"2022-10-28",8990
"2022-10-31",9000
"2022-11-01",9130
"2022-11-02",9110
"2022-11-03",9020
"2022-11-04",9010
"2022-11-07",9170
"2022-11-08",9220
"2022-11-09",9300
"2022-11-10",9230
"2022-11-11",9430
"2022-11-14",9720
"2022-11-15",9690
"2022-11-16",9580
"2022-11-17",9480
"2022-11-18",9470
"2022-11-21",9270
"2022-11-22",9420
"2022-11-23",9360
"2022-11-24",9470
"2022-11-25",9550
"2022-11-28",9350
"2022-11-29",9350
"2022-11-30",9310
"2022-12-01",10050
"2022-12-02",10200
"2022-12-05",10450
"2022-12-06",10350
"2022-12-07",10650
"2022-12-08",9920
"2022-12-09",10000
"2022-12-12",10250
"2022-12-13",10150
"2022-12-14",10200
"2022-12-15",9960
"2022-12-16",9760
"2022-12-19",9850
"2022-12-20",9620
"2022-12-21",9540
"2022-12-22",9590
"2022-12-23",9290
"2022-12-26",9290
"2022-12-27",9270
"2022-12-28",9630
"2022-12-29",9290
"2023-01-02",9210
"2023-01-03",9150
"2023-01-04",9160
"2023-01-05",9110
"2023-01-06",9120
"2023-01-09",9360
"2023-01-10",9470
"2023-01-11",9570
"2023-01-12",9470
"2023-01-13",9590
"2023-01-16",9790
"2023-01-17",9540
"2023-01-18",9460
"2023-01-19",9400
"2023-01-20",9540
"2023-01-25",9600
"2023-01-26",9790
"2023-01-27",9880
"2023-01-30",9730
"2023-01-31",9770
"2023-02-01",10060
"2023-02-02",10090
"2023-02-03",10240
"2023-02-06",10170
"2023-02-07",10110
"2023-02-08",9990
"2023-02-09",10040
"2023-02-10",9910
"2023-02-13",10130
"2023-02-14",10090
"2023-02-15",9940
"2023-02-16",10040
"2023-02-17",10300
"2023-02-20",10500
"2023-02-21",10420
"2023-02-22",10180
"2023-02-23",10100
"2023-02-24",9990
"2023-02-27",9920
"2023-02-28",9970
"2023-03-02",10020
"2023-03-03",9960
"2023-03-06",9900
"2023-03-07",9880
"2023-03-08",9750
"2023-03-09",9730
"2023-03-10",9640
